"box";"file_no";"vid_row_id";"date_";"vid_action";"datetime_vid";"vid_dur";"vid_comment_txt";"vid_act_se"
"878";"077";"n2";1376;2017-05-25;"IN";2017-05-25 11:29:21.818;8640;NA;0
"879";"077";"n2";1377;2017-05-25;"OUT";2017-05-25 11:29:48.078;8640;NA;0
"880";"077";"n2";1378;2017-05-25;"IN";2017-05-25 11:32:06.700;8640;NA;0
"881";"077";"n2";1379;2017-05-25;"OUT";2017-05-25 11:32:14.618;8640;NA;0
"882";"077";"n2";1380;2017-05-25;"IN";2017-05-25 11:32:24.700;8640;NA;0
"883";"077";"n2";1381;2017-05-25;"OUT";2017-05-25 11:32:30.338;8640;NA;0
"884";"077";"n2";1382;2017-05-25;"IN";2017-05-25 11:32:42.221;8640;NA;0
"885";"077";"n2";1383;2017-05-25;"OUT";2017-05-25 11:32:46.059;8640;NA;0
"886";"077";"n2";1384;2017-05-25;"IN";2017-05-25 11:32:59.740;8640;NA;0
"887";"077";"n2";1385;2017-05-25;"OUT";2017-05-25 11:33:04.532;8640;NA;0
"888";"077";"n2";1386;2017-05-25;"IN";2017-05-25 11:33:15.818;8640;NA;0
"889";"077";"n2";1387;2017-05-25;"OUT";2017-05-25 11:33:22.657;8640;NA;0
"890";"077";"n3";1388;2017-05-25;"IN";2017-05-25 11:48:50.835;8640;NA;0
"891";"077";"n3";1389;2017-05-25;"BACK";2017-05-25 11:50:01.654;8640;NA;1
"892";"077";"n3";1390;2017-05-25;"OUT";2017-05-25 11:50:07.532;8640;NA;0
"893";"077";"n3";1391;2017-05-25;"IN";2017-05-25 11:50:24.092;8640;NA;0
"894";"077";"n3";1392;2017-05-25;"BACK";2017-05-25 11:53:52.173;8640;NA;1
"895";"077";"n3";1393;2017-05-25;"BACK";2017-05-25 11:53:58.160;8640;NA;2
"896";"077";"n3";1394;2017-05-25;"BACK";2017-05-25 11:54:49.051;8640;NA;1
"897";"077";"n3";1395;2017-05-25;"OUT";2017-05-25 11:55:36.930;8640;NA;0
"898";"077";"n3";1396;2017-05-25;"IN";2017-05-25 11:59:25.884;8640;NA;0
"899";"077";"n3";1397;2017-05-25;"BACK";2017-05-25 11:59:35.970;8640;NA;1
"900";"077";"n3";1398;2017-05-25;"OUT";2017-05-25 12:00:18.329;8640;NA;0
"901";"077";"n3";1399;2017-05-25;"IN";2017-05-25 12:04:25.171;8640;NA;0
"902";"077";"n3";1400;2017-05-25;"OUT";2017-05-25 12:04:40.171;8640;NA;0
"903";"077";"n3";1401;2017-05-25;"IN";2017-05-25 12:04:43.650;8640;NA;0
"904";"077";"n3";1402;2017-05-25;"OUT";2017-05-25 12:04:50.131;8640;NA;0
"905";"077";"n3";1403;2017-05-25;"IN";2017-05-25 12:05:15.085;8640;NA;0
"906";"077";"n3";1404;2017-05-25;"BACK";2017-05-25 12:05:19.148;8640;NA;1
"907";"077";"n3";1405;2017-05-25;"OUT";2017-05-25 12:05:21.091;8640;NA;0
"908";"077";"n3";1406;2017-05-25;"IN";2017-05-25 12:05:38.851;8640;NA;0
"909";"077";"n3";1407;2017-05-25;"OUT";2017-05-25 12:05:47.012;8640;NA;0
"910";"077";"n3";1408;2017-05-25;"IN";2017-05-25 12:10:09.563;8640;NA;0
"911";"077";"n3";1409;2017-05-25;"OUT";2017-05-25 12:10:17.490;8640;NA;0
"912";"077";"n3";1410;2017-05-25;"IN";2017-05-25 12:15:08.361;8640;NA;0
"913";"077";"n3";1411;2017-05-25;"BACK";2017-05-25 12:15:15.566;8640;NA;1
"914";"077";"n3";1412;2017-05-25;"OUT";2017-05-25 12:15:17.611;8640;NA;0
"915";"077";"n3";1413;2017-05-25;"IN";2017-05-25 12:16:52.411;8640;NA;0
"916";"077";"n3";1414;2017-05-25;"OUT";2017-05-25 12:16:57.094;8640;NA;0
"917";"077";"n3";1415;2017-05-25;"IN";2017-05-25 12:17:07.176;8640;NA;0
"918";"077";"n3";1416;2017-05-25;"OUT";2017-05-25 12:17:14.497;8640;NA;0
"919";"077";"n3";1417;2017-05-25;"IN";2017-05-25 12:20:05.615;8640;NA;0
"920";"077";"n3";1418;2017-05-25;"OUT";2017-05-25 12:20:11.012;8640;NA;0
"921";"077";"n3";1419;2017-05-25;"IN";2017-05-25 12:22:03.334;8640;NA;0
"922";"077";"n3";1420;2017-05-25;"OUT";2017-05-25 12:22:10.055;8640;NA;0
"923";"077";"n3";1421;2017-05-25;"pers_trans";2017-05-25 12:34:55.957;8640;"Peter Transponder in Box um 12:34 Uhr";0
